time	V(vpwrout)	I(Pwrout)
5.028620538096078e-06	1.838475e+00	1.838474e-05
5.030694149492371e-06	1.838473e+00	1.838473e-05
5.032819673308547e-06	1.838473e+00	1.838473e-05
5.034132330816870e-06	1.838474e+00	1.838474e-05
5.035391438773552e-06	1.838474e+00	1.838475e-05
5.037892694647097e-06	1.838477e+00	1.838479e-05
5.042895206394189e-06	1.838488e+00	1.838488e-05
5.052660831394189e-06	1.838519e+00	1.838519e-05
5.062426456394188e-06	1.838565e+00	1.838565e-05
5.072192081394188e-06	1.838624e+00	1.838624e-05
5.081957706394187e-06	1.838696e+00	1.838696e-05
5.091723331394187e-06	1.838780e+00	1.838780e-05
5.101488956394187e-06	1.838873e+00	1.838873e-05
5.111254581394186e-06	1.838975e+00	1.838975e-05
5.121020206394186e-06	1.839085e+00	1.839085e-05
5.130785831394185e-06	1.839201e+00	1.839201e-05
5.140551456394185e-06	1.839323e+00	1.839323e-05
5.150317081394185e-06	1.839448e+00	1.839448e-05
5.160082706394184e-06	1.839576e+00	1.839576e-05
5.169848331394184e-06	1.839705e+00	1.839706e-05
5.179613956394183e-06	1.839836e+00	1.839836e-05
5.189379581394183e-06	1.839967e+00	1.839966e-05
5.199145206394183e-06	1.840096e+00	1.840096e-05
5.208910831394182e-06	1.840223e+00	1.840223e-05
5.218676456394182e-06	1.840347e+00	1.840346e-05
5.228442081394181e-06	1.840466e+00	1.840466e-05
5.238207706394181e-06	1.840581e+00	1.840581e-05
5.247973331394181e-06	1.840691e+00	1.840691e-05
5.257738956394180e-06	1.840794e+00	1.840795e-05
5.267504581394180e-06	1.840891e+00	1.840891e-05
5.277270206394179e-06	1.840981e+00	1.840981e-05
5.287035831394179e-06	1.841063e+00	1.841064e-05
5.296801456394179e-06	1.841138e+00	1.841139e-05
5.306567081394178e-06	1.841206e+00	1.841206e-05
5.316332706394178e-06	1.841266e+00	1.841267e-05
5.326098331394177e-06	1.841320e+00	1.841320e-05
5.335863956394177e-06	1.841366e+00	1.841366e-05
5.345629581394177e-06	1.841405e+00	1.841405e-05
5.355395206394176e-06	1.841436e+00	1.841436e-05
5.365160831394176e-06	1.841460e+00	1.841460e-05
5.374926456394175e-06	1.841475e+00	1.841475e-05
5.384692081394175e-06	1.841483e+00	1.841482e-05
5.394457706394175e-06	1.841483e+00	1.841483e-05
5.404223331394174e-06	1.841476e+00	1.841476e-05
5.413988956394174e-06	1.841462e+00	1.841462e-05
5.423754581394174e-06	1.841443e+00	1.841443e-05
5.433520206394173e-06	1.841419e+00	1.841419e-05
5.443285831394173e-06	1.841390e+00	1.841390e-05
5.453051456394172e-06	1.841358e+00	1.841358e-05
5.462817081394172e-06	1.841322e+00	1.841322e-05
5.472582706394172e-06	1.841285e+00	1.841285e-05
5.482348331394171e-06	1.841245e+00	1.841245e-05
5.492113956394171e-06	1.841205e+00	1.841205e-05
5.501879581394170e-06	1.841163e+00	1.841163e-05
5.511645206394170e-06	1.841121e+00	1.841121e-05
5.521410831394170e-06	1.841079e+00	1.841079e-05
5.531176456394169e-06	1.841037e+00	1.841037e-05
5.540942081394169e-06	1.840996e+00	1.840996e-05
5.550707706394168e-06	1.840955e+00	1.840955e-05
5.560473331394168e-06	1.840914e+00	1.840914e-05
5.570238956394168e-06	1.840873e+00	1.840873e-05
5.580004581394167e-06	1.840832e+00	1.840832e-05
5.589770206394167e-06	1.840791e+00	1.840791e-05
