time	V(vpwrout)	I(Pwrout)
Step Information: Lmatch=1n  (Run: 1/25)
8.132207822997434e-10	2.028414e-09	2.028422e-14
9.718576351029032e-10	4.137211e-09	4.137225e-14
1.191464098486430e-09	9.309868e-09	9.309912e-14
1.432083398400039e-09	1.944320e-08	1.944334e-13
1.746258765086925e-09	4.291568e-08	4.291634e-13
2.105830183531840e-09	9.078509e-08	9.078884e-13
2.560407318421643e-09	1.981154e-07	1.981223e-12
3.093137393811896e-09	4.213841e-07	4.213850e-12
3.757238507631761e-09	8.972392e-07	8.972369e-12
4.433600508866404e-09	1.627584e-06	1.627592e-11
4.700603155455997e-09	2.040325e-06	2.040338e-11
4.963890012981581e-09	2.565489e-06	2.565499e-11
5.159443009284891e-09	3.018460e-06	3.018455e-11
5.364852147444855e-09	3.555975e-06	3.555974e-11
5.576842440158771e-09	4.184944e-06	4.184957e-11
5.888429705273683e-09	5.282041e-06	5.282042e-11
6.446239141636566e-09	7.890599e-06	7.890585e-11
7.561858014362332e-09	1.567394e-05	1.567392e-10
9.048791001694508e-09	3.167580e-05	3.167579e-10
1.041053263083932e-08	5.309506e-05	5.309510e-10
1.127378449330628e-08	7.239455e-05	7.239457e-10
1.258987098935429e-08	1.120051e-04	1.120051e-09
1.381246318455055e-08	1.617242e-04	1.617242e-09
1.557837265447147e-08	2.622681e-04	2.622683e-09
1.779687164608220e-08	4.370880e-04	4.370881e-09
1.977818857297441e-08	6.499637e-04	6.499637e-09
2.166481078022896e-08	9.172968e-04	9.172970e-09
2.348289820486001e-08	1.245464e-03	1.245465e-08
2.536683664661043e-08	1.668866e-03	1.668866e-08
2.725805662482279e-08	2.190727e-03	2.190726e-08
2.925765294860643e-08	2.861697e-03	2.861696e-08
3.133229093982503e-08	3.729360e-03	3.729359e-08
3.482852069350472e-08	5.571393e-03	5.571395e-08
3.827551685500562e-08	7.920656e-03	7.920661e-08
4.289745512003226e-08	1.204525e-02	1.204526e-07
4.779814525263430e-08	1.781227e-02	1.781228e-07
5.420957560979441e-08	2.784242e-02	2.784242e-07
6.187215195973679e-08	4.384938e-02	4.384937e-07
7.163777695973679e-08	7.073762e-02	7.073763e-07
8.140340195973679e-08	1.052826e-01	1.052826e-06
9.116902695973678e-08	1.484478e-01	1.484478e-06
1.009346519597368e-07	2.008044e-01	2.008043e-06
1.107002769597368e-07	2.629446e-01	2.629446e-06
1.204659019597368e-07	3.354712e-01	3.354711e-06
1.302315269597368e-07	4.189372e-01	4.189371e-06
1.399971519597368e-07	5.136608e-01	5.136607e-06
1.497627769597368e-07	6.193978e-01	6.193977e-06
1.595284019597368e-07	7.350724e-01	7.350724e-06
1.692940269597368e-07	8.587844e-01	8.587842e-06
1.790596519597368e-07	9.880401e-01	9.880400e-06
1.888252769597368e-07	1.120022e+00	1.120022e-05
1.985909019597368e-07	1.251795e+00	1.251795e-05
2.083565269597368e-07	1.380451e+00	1.380451e-05
2.181221519597368e-07	1.503197e+00	1.503197e-05
2.278877769597368e-07	1.617417e+00	1.617417e-05
2.376534019597368e-07	1.720702e+00	1.720702e-05
2.474190269597368e-07	1.810872e+00	1.810872e-05
2.571846519597368e-07	1.885981e+00	1.885981e-05
2.669502769597368e-07	1.944326e+00	1.944326e-05
2.767159019597368e-07	1.984442e+00	1.984442e-05
2.864815269597369e-07	2.009529e+00	2.009529e-05
2.877022300847369e-07	2.011158e+00	2.011158e-05
2.901436363347369e-07	2.012592e+00	2.012591e-05
2.907539878972368e-07	2.012791e+00	2.012791e-05
2.913687862411111e-07	2.012863e+00	2.012862e-05
2.916682861109121e-07	2.012877e+00	2.012870e-05
2.918487370184801e-07	2.012877e+00	2.012862e-05
2.920241894548474e-07	2.012873e+00	2.012856e-05
2.921991475414009e-07	2.012867e+00	2.012858e-05
2.924865240587581e-07	2.012854e+00	2.012854e-05
2.928521579799814e-07	2.012832e+00	2.012829e-05
2.930369282190465e-07	2.012819e+00	2.012801e-05
2.931239882213076e-07	2.012812e+00	2.011408e-05
2.932970494808549e-07	2.012797e+00	2.012809e-05
2.934728577445221e-07	2.012780e+00	2.012782e-05
2.938244742718564e-07	2.012743e+00	2.012752e-05
2.945277073265250e-07	2.012665e+00	2.012667e-05
2.958357130162373e-07	2.012524e+00	2.012526e-05
2.971117653591779e-07	2.012412e+00	2.012412e-05
2.978979121088169e-07	2.012367e+00	2.012366e-05
2.982999465539664e-07	2.012354e+00	2.012353e-05
2.985393131665095e-07	2.012352e+00	2.012349e-05
2.986579379553469e-07	2.012352e+00	2.012339e-05
2.987407215657644e-07	2.012352e+00	2.012320e-05
2.988154114079918e-07	2.012352e+00	2.012318e-05
2.989374086545954e-07	2.012354e+00	2.012344e-05
2.991814031478026e-07	2.012360e+00	2.012370e-05
2.996693921342168e-07	2.012378e+00	2.012384e-05
3.004088143573415e-07	2.012419e+00	2.012421e-05
3.013033298097852e-07	2.012481e+00	2.012483e-05
3.023591469113648e-07	2.012555e+00	2.012556e-05
3.035183681654840e-07	2.012620e+00	2.012621e-05
3.043503540451351e-07	2.012644e+00	2.012645e-05
3.050371710321979e-07	2.012643e+00	2.012643e-05
3.056913791916907e-07	2.012624e+00	2.012624e-05
3.063163180466434e-07	2.012591e+00	2.012591e-05
3.066610607549937e-07	2.012569e+00	2.012580e-05
3.068454310488325e-07	2.012555e+00	2.012569e-05
3.070332603950469e-07	2.012539e+00	2.012544e-05
3.074089190874756e-07	2.012507e+00	2.012508e-05
3.080371039238431e-07	2.012451e+00	2.012447e-05
3.082954491420873e-07	2.012428e+00	2.021843e-05
3.082955726004953e-07	2.012428e+00	2.024571e-05
3.082969669941913e-07	2.012427e+00	2.009918e-05
3.084783978150238e-07	2.012410e+00	2.012394e-05
3.086612572249966e-07	2.012394e+00	2.012381e-05
3.090269760449423e-07	2.012363e+00	2.012368e-05
3.097584136848337e-07	2.012309e+00	2.012309e-05
3.104095365239902e-07	2.012271e+00	2.012269e-05
3.110158045523491e-07	2.012247e+00	2.012238e-05
3.112402602318472e-07	2.012241e+00	2.012236e-05
3.114510130042019e-07	2.012238e+00	2.012242e-05
3.116507529970067e-07	2.012237e+00	2.012249e-05
3.117220966033821e-07	2.012237e+00	2.012245e-05
3.118072742192012e-07	2.012237e+00	2.012224e-05
3.118521055129361e-07	2.012237e+00	2.012239e-05
3.118948777404822e-07	2.012237e+00	2.012270e-05
3.119804221955742e-07	2.012238e+00	2.012274e-05
3.121515111057583e-07	2.012240e+00	2.012248e-05
3.124936889261266e-07	2.012247e+00	2.012250e-05
3.131369692924131e-07	2.012269e+00	2.012271e-05
3.138892092045828e-07	2.012303e+00	2.012304e-05
3.148704760145957e-07	2.012352e+00	2.012352e-05
3.159052805248908e-07	2.012398e+00	2.012396e-05
3.171283153689004e-07	2.012429e+00	2.012429e-05
3.178654650471708e-07	2.012430e+00	2.012431e-05
3.185635725620729e-07	2.012415e+00	2.012415e-05
3.192500953078337e-07	2.012387e+00	2.012388e-05
3.195884371190241e-07	2.012369e+00	2.012146e-05
3.197363131547102e-07	2.012360e+00	2.012367e-05
3.198940475927755e-07	2.012350e+00	2.012336e-05
3.202095164689060e-07	2.012329e+00	2.012315e-05
3.206049623431435e-07	2.012301e+00	2.012297e-05
3.208236503542383e-07	2.012285e+00	2.011966e-05
3.208250754075300e-07	2.012285e+00	2.011657e-05
3.209911389599703e-07	2.012272e+00	2.012296e-05
3.211186381137351e-07	2.012262e+00	2.012264e-05
3.213736364212648e-07	2.012243e+00	2.012241e-05
3.218836330363240e-07	2.012207e+00	2.012216e-05
3.229036262664425e-07	2.012147e+00	2.012151e-05
3.238522820948292e-07	2.012104e+00	2.012102e-05
3.241733309530081e-07	2.012095e+00	2.012094e-05
3.245127256637750e-07	2.012090e+00	2.012093e-05
3.247308579355520e-07	2.012088e+00	2.012087e-05
3.249079236773805e-07	2.012087e+00	2.012095e-05
3.249642726620730e-07	2.012087e+00	2.012111e-05
3.250203438260678e-07	2.012087e+00	2.012111e-05
3.250745430378918e-07	2.012087e+00	2.012087e-05
3.251237727832290e-07	2.012088e+00	2.012080e-05
3.252222322739037e-07	2.012088e+00	2.012089e-05
3.254191512552529e-07	2.012091e+00	2.012093e-05
3.258129892179512e-07	2.012098e+00	2.012100e-05
3.264448887197351e-07	2.012114e+00	2.012119e-05
3.272123958079987e-07	2.012139e+00	2.012141e-05
3.281513055980847e-07	2.012171e+00	2.012174e-05
3.291780019058009e-07	2.012199e+00	2.012201e-05
3.300550272889907e-07	2.012210e+00	2.012211e-05
3.308033223756756e-07	2.012207e+00	2.012208e-05
3.315545688790342e-07	2.012191e+00	2.012188e-05
3.319957800606415e-07	2.012177e+00	2.012167e-05
3.322071495933615e-07	2.012168e+00	2.011913e-05
3.324034599493656e-07	2.012159e+00	2.012159e-05
3.326128576624367e-07	2.012148e+00	2.012170e-05
3.330316530885789e-07	2.012126e+00	2.012125e-05
3.332339612034877e-07	2.012115e+00	2.019338e-05
3.332341133777539e-07	2.012115e+00	2.022584e-05
3.332343162767755e-07	2.012115e+00	2.012289e-05
3.334605607063565e-07	2.012101e+00	2.012087e-05
3.336869350228537e-07	2.012086e+00	2.012078e-05
3.341396836558480e-07	2.012058e+00	2.012046e-05
3.350451809218368e-07	2.012005e+00	2.012000e-05
3.360181023627803e-07	2.011957e+00	2.011958e-05
3.370634500836217e-07	2.011922e+00	2.011923e-05
3.378575675187225e-07	2.011909e+00	2.011910e-05
3.383792119245261e-07	2.011906e+00	2.011909e-05
3.386194591719623e-07	2.011907e+00	2.011909e-05
3.388422199053999e-07	2.011909e+00	2.011910e-05
3.390650911122942e-07	2.011912e+00	2.011916e-05
3.392919080470962e-07	2.011916e+00	2.011914e-05
3.396028317288792e-07	2.011922e+00	2.011910e-05
3.400125825524282e-07	2.011930e+00	2.011924e-05
3.405900233921057e-07	2.011943e+00	2.011946e-05
3.411808073123739e-07	2.011956e+00	2.011956e-05
3.419308861991473e-07	2.011968e+00	2.011965e-05
3.427764405661320e-07	2.011974e+00	2.011973e-05
3.435677697561138e-07	2.011970e+00	2.011969e-05
3.443689556511688e-07	2.011956e+00	2.011951e-05
3.447042504764889e-07	2.011947e+00	2.011982e-05
3.448508196867202e-07	2.011942e+00	2.011971e-05
3.450071601776336e-07	2.011937e+00	2.011905e-05
3.453198411594603e-07	2.011924e+00	2.011913e-05
3.454350597839794e-07	2.011919e+00	2.016245e-05
3.454358363850824e-07	2.011919e+00	2.019107e-05
3.454402172686962e-07	2.011919e+00	2.011657e-05
3.456664701701327e-07	2.011909e+00	2.011886e-05
3.458930080496877e-07	2.011898e+00	2.011876e-05
3.463460838087977e-07	2.011874e+00	2.011865e-05
3.472522353270179e-07	2.011826e+00	2.011827e-05
3.481848190571189e-07	2.011779e+00	2.011779e-05
3.492073630475382e-07	2.011737e+00	2.011737e-05
3.503162487339135e-07	2.011704e+00	2.011706e-05
3.507625142324462e-07	2.011696e+00	2.011700e-05
3.510255146717451e-07	2.011693e+00	2.011705e-05
3.512307939677247e-07	2.011692e+00	2.011706e-05
3.514330568991950e-07	2.011692e+00	2.011694e-05
3.516285801138045e-07	2.011692e+00	2.011707e-05
3.516982087336417e-07	2.011692e+00	2.011733e-05
3.517643827279367e-07	2.011692e+00	2.011730e-05
3.518967307165268e-07	2.011692e+00	2.011686e-05
3.520361685442666e-07	2.011693e+00	2.011692e-05
3.523150441997461e-07	2.011695e+00	2.011711e-05
3.528183366831280e-07	2.011700e+00	2.011703e-05
3.533994196779444e-07	2.011707e+00	2.011706e-05
3.541494989652614e-07	2.011715e+00	2.011714e-05
3.549388489717029e-07	2.011721e+00	2.011721e-05
3.555833312060776e-07	2.011721e+00	2.011721e-05
3.563882503836743e-07	2.011716e+00	2.011713e-05
3.567475446730143e-07	2.011711e+00	2.011714e-05
3.568863996952716e-07	2.011708e+00	2.011715e-05
3.572895571628003e-07	2.011699e+00	2.011723e-05
3.573857002087910e-07	2.011697e+00	2.011723e-05
3.574244388425008e-07	2.011696e+00	2.013171e-05
3.574262135459279e-07	2.011696e+00	2.014140e-05
3.577562224209916e-07	2.011685e+00	2.011703e-05
3.580852738811668e-07	2.011673e+00	2.011673e-05
3.587433768015172e-07	2.011646e+00	2.011645e-05
3.600595826422180e-07	2.011587e+00	2.011587e-05
3.619875291251343e-07	2.011507e+00	2.011510e-05
3.633032597414562e-07	2.011463e+00	2.011463e-05
3.635336600015747e-07	2.011458e+00	2.011455e-05
3.639944605218117e-07	2.011451e+00	2.011446e-05
3.643255611423509e-07	2.011446e+00	2.011443e-05
3.645923428162274e-07	2.011444e+00	2.011441e-05
3.647327774598984e-07	2.011443e+00	2.011445e-05
3.648395720941274e-07	2.011443e+00	2.011441e-05
3.649209786789020e-07	2.011442e+00	2.011430e-05
3.650041551398828e-07	2.011442e+00	2.011424e-05
3.650861752965965e-07	2.011442e+00	2.011428e-05
3.652502156100237e-07	2.011442e+00	2.011420e-05
3.653352909812443e-07	2.011442e+00	2.011406e-05
3.653976203870360e-07	2.011442e+00	2.011423e-05
3.654636348070764e-07	2.011442e+00	2.011458e-05
3.655373940035563e-07	2.011442e+00	2.011467e-05
3.656849123965159e-07	2.011442e+00	2.011452e-05
3.659402808840258e-07	2.011443e+00	2.011441e-05
3.662725974795353e-07	2.011444e+00	2.011441e-05
3.667038234075989e-07	2.011446e+00	2.011440e-05
3.671967423899708e-07	2.011447e+00	2.011440e-05
3.677608819471546e-07	2.011448e+00	2.011441e-05
3.683426279317563e-07	2.011446e+00	2.011441e-05
3.687378760523569e-07	2.011444e+00	2.011427e-05
3.689046870819351e-07	2.011443e+00	2.011417e-05
3.691004759238632e-07	2.011441e+00	2.011171e-05
3.691069184799734e-07	2.011441e+00	2.011868e-05
3.698260871995849e-07	2.011429e+00	2.011431e-05
3.704519932122219e-07	2.011412e+00	2.011412e-05
3.717038052374959e-07	2.011369e+00	2.011370e-05
3.730488091837419e-07	2.011315e+00	2.011315e-05
3.748413991508959e-07	2.011243e+00	2.011243e-05
3.760435086619692e-07	2.011202e+00	2.011201e-05
3.769360853377605e-07	2.011179e+00	2.011180e-05
3.777865521716368e-07	2.011166e+00	2.011169e-05
3.786226847066225e-07	2.011158e+00	2.011161e-05
3.794100236507066e-07	2.011153e+00	2.011156e-05
3.802763437354775e-07	2.011150e+00	2.011151e-05
3.812423538029384e-07	2.011143e+00	2.011145e-05
3.823122303162291e-07	2.011129e+00	2.011131e-05
3.836623143290997e-07	2.011098e+00	2.011098e-05
3.849356472645770e-07	2.011056e+00	2.011054e-05
3.864620400112850e-07	2.010995e+00	2.010993e-05
3.881115362889527e-07	2.010928e+00	2.010928e-05
3.896579376457278e-07	2.010874e+00	2.010874e-05
3.908746769624701e-07	2.010842e+00	2.010841e-05
3.918967472398671e-07	2.010821e+00	2.010821e-05
3.924094337959521e-07	2.010812e+00	2.010767e-05
3.924339153779843e-07	2.010812e+00	2.010757e-05
3.925318417061128e-07	2.010810e+00	2.010830e-05
3.926624101436176e-07	2.010807e+00	2.010815e-05
3.929235470186271e-07	2.010803e+00	2.010821e-05
3.934458207686462e-07	2.010792e+00	2.010796e-05
3.944903682686843e-07	2.010766e+00	2.010767e-05
3.959061433753368e-07	2.010713e+00	2.010714e-05
3.975502892113451e-07	2.010622e+00	2.010621e-05
3.991875411350781e-07	2.010499e+00	2.010498e-05
4.009976614604352e-07	2.010344e+00	2.010343e-05
4.030439337168992e-07	2.010173e+00	2.010172e-05
4.044328460453270e-07	2.010074e+00	2.010076e-05
4.056398453572225e-07	2.010010e+00	2.010011e-05
4.068777304929415e-07	2.009961e+00	2.009961e-05
4.084026089294677e-07	2.009915e+00	2.009915e-05
4.097874951265799e-07	2.009874e+00	2.009875e-05
4.115160049601124e-07	2.009808e+00	2.009809e-05
4.131355585123268e-07	2.009723e+00	2.009722e-05
4.150235040661689e-07	2.009597e+00	2.009596e-05
4.167982356329708e-07	2.009469e+00	2.009470e-05
4.191491098733639e-07	2.009310e+00	2.009310e-05
4.203969887758953e-07	2.009241e+00	2.009241e-05
4.216505822385943e-07	2.009188e+00	2.009187e-05
4.230785767778508e-07	2.009140e+00	2.009138e-05
4.246445261779149e-07	2.009093e+00	2.009091e-05
4.265731995878841e-07	2.009025e+00	2.009026e-05
4.281329429483528e-07	2.008955e+00	2.008956e-05
4.298397993473547e-07	2.008859e+00	2.008860e-05
4.317482578713026e-07	2.008742e+00	2.008742e-05
4.339586663049466e-07	2.008612e+00	2.008611e-05
4.367124551706821e-07	2.008487e+00	2.008488e-05
4.382125317278037e-07	2.008438e+00	2.008438e-05
4.398910272323579e-07	2.008387e+00	2.008386e-05
4.420146282966545e-07	2.008314e+00	2.008315e-05
4.437092051929159e-07	2.008243e+00	2.008244e-05
4.455372962149122e-07	2.008151e+00	2.008152e-05
4.475498786026194e-07	2.008047e+00	2.008046e-05
4.501117879515197e-07	2.007925e+00	2.007923e-05
4.515937930588348e-07	2.007867e+00	2.007866e-05
4.530195109759727e-07	2.007822e+00	2.007823e-05
4.548688544638564e-07	2.007769e+00	2.007769e-05
4.568529934605144e-07	2.007708e+00	2.007708e-05
4.584335162335152e-07	2.007651e+00	2.007651e-05
4.602059087100175e-07	2.007576e+00	2.007575e-05
4.622903532025995e-07	2.007484e+00	2.007482e-05
4.647034523852033e-07	2.007382e+00	2.007381e-05
4.661870918015912e-07	2.007329e+00	2.007328e-05
4.676480115566364e-07	2.007286e+00	2.007285e-05
4.696600222149261e-07	2.007233e+00	2.007232e-05
4.715833736358480e-07	2.007181e+00	2.007180e-05
4.733000647857290e-07	2.007128e+00	2.007128e-05
4.751210963714388e-07	2.007063e+00	2.007063e-05
4.773012141671389e-07	2.006981e+00	2.006980e-05
4.796963208981151e-07	2.006896e+00	2.006896e-05
4.812610874218708e-07	2.006848e+00	2.006849e-05
4.828024707588935e-07	2.006809e+00	2.006810e-05
4.848783812824447e-07	2.006761e+00	2.006760e-05
4.869576678016193e-07	2.006712e+00	2.006711e-05
4.886591886523258e-07	2.006666e+00	2.006666e-05
4.905435150314932e-07	2.006609e+00	2.006610e-05
4.927661208468490e-07	2.006541e+00	2.006542e-05
4.955017169344702e-07	2.006464e+00	2.006463e-05
4.971716976106181e-07	2.006425e+00	2.006423e-05
4.988688324220366e-07	2.006391e+00	2.006389e-05
5.008979994806218e-07	2.006352e+00	2.006352e-05
5.031355079881866e-07	2.006305e+00	2.006306e-05
5.051078648907109e-07	2.006259e+00	2.006259e-05
5.074773758400697e-07	2.006201e+00	2.006200e-05
5.097845843533002e-07	2.006147e+00	2.006148e-05
5.114244118850566e-07	2.006115e+00	2.006116e-05
5.130411669430520e-07	2.006088e+00	2.006088e-05
5.151494949307694e-07	2.006057e+00	2.006056e-05
5.173886070573929e-07	2.006022e+00	2.006021e-05
5.190335404418274e-07	2.005994e+00	2.005993e-05
5.209272624065670e-07	2.005959e+00	2.005958e-05
5.231460514035357e-07	2.005919e+00	2.005918e-05
5.276429399624135e-07	2.005852e+00	2.005852e-05
5.293942255741999e-07	2.005834e+00	2.005833e-05
5.313484104986702e-07	2.005814e+00	2.005813e-05
5.330000960899874e-07	2.005795e+00	2.005795e-05
5.347032499943330e-07	2.005774e+00	2.005774e-05
5.368639302676293e-07	2.005747e+00	2.005747e-05
5.390254210673521e-07	2.005721e+00	2.005722e-05
5.406039537231535e-07	2.005706e+00	2.005706e-05
5.419867157873526e-07	2.005695e+00	2.005694e-05
5.435902652876030e-07	2.005685e+00	2.005683e-05
5.453455149478623e-07	2.005676e+00	2.005675e-05
5.472034019075817e-07	2.005665e+00	2.005664e-05
5.487760442878055e-07	2.005655e+00	2.005654e-05
5.504901397173247e-07	2.005643e+00	2.005643e-05
5.523312896747211e-07	2.005631e+00	2.005632e-05
5.549119375188021e-07	2.005618e+00	2.005618e-05
5.561825529691169e-07	2.005614e+00	2.005613e-05
5.570994164053704e-07	2.005612e+00	2.005610e-05
5.580159941135039e-07	2.005611e+00	2.005608e-05
5.585990905915883e-07	2.005611e+00	2.005607e-05
5.590576903315429e-07	2.005611e+00	2.005605e-05
5.594801760023093e-07	2.005611e+00	2.005607e-05
5.597226074755597e-07	2.005611e+00	2.005609e-05
5.599868762014164e-07	2.005611e+00	2.005606e-05
5.602489640834511e-07	2.005610e+00	2.005606e-05
5.605693194742640e-07	2.005610e+00	2.005609e-05
5.608581978368309e-07	2.005610e+00	2.005606e-05
5.610468437104482e-07	2.005610e+00	2.005603e-05
5.611476117528064e-07	2.005610e+00	2.005608e-05
5.613540441157138e-07	2.005610e+00	2.005604e-05
5.614504366112609e-07	2.005610e+00	2.005595e-05
5.616432216023553e-07	2.005610e+00	2.005608e-05
5.619111328281797e-07	2.005610e+00	2.005612e-05
5.624276430999746e-07	2.005610e+00	2.005606e-05
5.634606636435644e-07	2.005608e+00	2.005606e-05
5.645340792776301e-07	2.005607e+00	2.005607e-05
5.658364205352381e-07	2.005605e+00	2.005607e-05
5.664731340402668e-07	2.005604e+00	2.005604e-05
5.670326672405088e-07	2.005604e+00	2.005599e-05
5.673042660611796e-07	2.005604e+00	2.005597e-05
5.675245501224780e-07	2.005604e+00	2.005600e-05
5.677250873767255e-07	2.005604e+00	2.005605e-05
5.680811520597605e-07	2.005604e+00	2.005610e-05
5.686293624477039e-07	2.005604e+00	2.005610e-05
5.692242615401634e-07	2.005605e+00	2.005609e-05
5.700669334149921e-07	2.005606e+00	2.005609e-05
5.713021234783709e-07	2.005608e+00	2.005609e-05
5.725231720483591e-07	2.005611e+00	2.005610e-05
5.741431152081943e-07	2.005615e+00	2.005613e-05
5.756347022474574e-07	2.005617e+00	2.005616e-05
5.769888524442788e-07	2.005620e+00	2.005618e-05
5.785909744373037e-07	2.005623e+00	2.005623e-05
5.802133316600927e-07	2.005626e+00	2.005627e-05
5.822344277338093e-07	2.005632e+00	2.005633e-05
5.842915822276958e-07	2.005640e+00	2.005639e-05
5.865330115067263e-07	2.005650e+00	2.005649e-05
5.892024600210401e-07	2.005661e+00	2.005662e-05
5.911711060181525e-07	2.005670e+00	2.005671e-05
5.939614697419393e-07	2.005683e+00	2.005683e-05
5.965682932731604e-07	2.005697e+00	2.005696e-05
5.990463734225435e-07	2.005712e+00	2.005712e-05
6.022257045041199e-07	2.005733e+00	2.005734e-05
6.056459681559345e-07	2.005756e+00	2.005758e-05
6.093739802923376e-07	2.005784e+00	2.005784e-05
6.129119124605350e-07	2.005812e+00	2.005812e-05
6.165291821375022e-07	2.005843e+00	2.005843e-05
6.205843687439979e-07	2.005880e+00	2.005881e-05
6.245982933159858e-07	2.005919e+00	2.005919e-05
6.290285430391421e-07	2.005965e+00	2.005965e-05
6.337201743575860e-07	2.006017e+00	2.006017e-05
6.388107103034610e-07	2.006076e+00	2.006076e-05
6.451583715596784e-07	2.006155e+00	2.006155e-05
6.514729628190721e-07	2.006239e+00	2.006239e-05
6.591923503358965e-07	2.006349e+00	2.006349e-05
6.689579753358965e-07	2.006496e+00	2.006496e-05
6.779437168475393e-07	2.006639e+00	2.006639e-05
6.877093418475394e-07	2.006799e+00	2.006799e-05
6.974749668475394e-07	2.006964e+00	2.006964e-05
7.072405918475394e-07	2.007133e+00	2.007132e-05
7.170062168475394e-07	2.007306e+00	2.007305e-05
7.267718418475395e-07	2.007481e+00	2.007481e-05
7.365374668475395e-07	2.007658e+00	2.007658e-05
7.463030918475395e-07	2.007835e+00	2.007836e-05
7.560687168475395e-07	2.008012e+00	2.008012e-05
7.658343418475396e-07	2.008187e+00	2.008187e-05
7.755999668475396e-07	2.008359e+00	2.008359e-05
7.853655918475396e-07	2.008528e+00	2.008528e-05
7.951312168475396e-07	2.008692e+00	2.008692e-05
8.048968418475397e-07	2.008850e+00	2.008849e-05
8.146624668475397e-07	2.008998e+00	2.008997e-05
8.244280918475397e-07	2.009134e+00	2.009134e-05
8.341937168475398e-07	2.009259e+00	2.009259e-05
8.439593418475398e-07	2.009368e+00	2.009369e-05
8.537249668475398e-07	2.009463e+00	2.009463e-05
8.634905918475398e-07	2.009542e+00	2.009542e-05
8.732562168475399e-07	2.009603e+00	2.009603e-05
8.822242400850045e-07	2.009643e+00	2.009643e-05
8.919898650850045e-07	2.009671e+00	2.009671e-05
8.957421763625929e-07	2.009677e+00	2.009676e-05
8.985123418068896e-07	2.009679e+00	2.009679e-05
9.000407518718950e-07	2.009680e+00	2.009680e-05
9.014176223216762e-07	2.009679e+00	2.009680e-05
9.036370558315702e-07	2.009678e+00	2.009678e-05
9.060179777847447e-07	2.009675e+00	2.009676e-05
9.124373620947773e-07	2.009662e+00	2.009662e-05
9.164782080796282e-07	2.009649e+00	2.009649e-05
9.213376625698400e-07	2.009629e+00	2.009629e-05
9.280872449736740e-07	2.009593e+00	2.009593e-05
9.336972661269666e-07	2.009557e+00	2.009557e-05
9.355542609546690e-07	2.009544e+00	2.009297e-05
9.355576284682475e-07	2.009544e+00	2.009276e-05
9.355643634954045e-07	2.009544e+00	2.009380e-05
9.355749696224515e-07	2.009544e+00	2.009698e-05
9.355862678445942e-07	2.009544e+00	2.009748e-05
9.356088642888795e-07	2.009544e+00	2.009623e-05
9.356540571774502e-07	2.009543e+00	2.009561e-05
9.357278559103851e-07	2.009543e+00	2.009550e-05
9.375807604765129e-07	2.009528e+00	2.009528e-05
9.395090951242777e-07	2.009511e+00	2.009510e-05
9.493099908717700e-07	2.009418e+00	2.009418e-05
9.556362916756937e-07	2.009349e+00	2.009348e-05
9.654019166756937e-07	2.009229e+00	2.009228e-05
9.751675416756937e-07	2.009095e+00	2.009094e-05
9.849331666756938e-07	2.008946e+00	2.008945e-05
9.946987916756938e-07	2.008783e+00	2.008783e-05
1.004464416675694e-06	2.008607e+00	2.008607e-05
1.014230041675694e-06	2.008419e+00	2.008418e-05
1.023995666675694e-06	2.008219e+00	2.008218e-05
1.033761291675694e-06	2.008008e+00	2.008008e-05
1.043548874838827e-06	2.007788e+00	2.007822e-05
1.044750627210088e-06	2.007760e+00	2.007755e-05
1.045973488230048e-06	2.007731e+00	2.007732e-05
1.047568920564109e-06	2.007694e+00	2.007693e-05
1.050759785232232e-06	2.007616e+00	2.007616e-05
1.056367016438268e-06	2.007475e+00	2.007475e-05
1.062309669272238e-06	2.007323e+00	2.007322e-05
1.067891071056395e-06	2.007178e+00	2.007177e-05
1.073177738761021e-06	2.007039e+00	2.007039e-05
1.078739373845643e-06	2.006893e+00	2.006893e-05
1.084577619656069e-06	2.006741e+00	2.006741e-05
1.090870983160155e-06	2.006578e+00	2.006579e-05
1.097648392963799e-06	2.006405e+00	2.006406e-05
1.105329280352894e-06	2.006212e+00	2.006213e-05
1.114242490206384e-06	2.005992e+00	2.005993e-05
1.124008115206384e-06	2.005753e+00	2.005753e-05
1.129715906147746e-06	2.005611e+00	2.005653e-05
1.129718290333537e-06	2.005611e+00	2.005668e-05
1.129723058705119e-06	2.005611e+00	2.005696e-05
1.129732595448283e-06	2.005611e+00	2.005663e-05
1.129749790072331e-06	2.005610e+00	2.005603e-05
1.129770898864622e-06	2.005609e+00	2.005555e-05
1.129790627117380e-06	2.005608e+00	2.005479e-05
1.130317513221046e-06	2.005587e+00	2.005600e-05
1.130871270101957e-06	2.005565e+00	2.005570e-05
1.134193811387422e-06	2.005415e+00	2.005415e-05
1.136437011577417e-06	2.005305e+00	2.005306e-05
1.139104981592748e-06	2.005177e+00	2.005178e-05
1.142032913920419e-06	2.005050e+00	2.005051e-05
1.144188090564058e-06	2.004968e+00	2.004969e-05
1.146820619549358e-06	2.004873e+00	2.004874e-05
1.149652415558600e-06	2.004766e+00	2.004768e-05
1.152016182844789e-06	2.004672e+00	2.004673e-05
1.154764823292133e-06	2.004565e+00	2.004565e-05
1.157673694663512e-06	2.004463e+00	2.004464e-05
1.159865187558013e-06	2.004397e+00	2.004397e-05
